education,balance,day,month,pdays,previous,y,unemployed,unknown_employment,single,Default,Housing,Loan,Called,days_since_contacted,months_last_contacted,box_cox_duration,Contact_campaign,Previous_outcome_1,Previous_outcome_2,Age
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.938250529,1,0,1,1
3,0,17,11,1,1,0,0,0,0,0,1,1,0,14,1,2.682890577,1,0,0,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.377730992,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.571373127,1,0,1,1
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.059334462,1,0,1,0
2,1,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.724069927,1,0,0,0
2,0,17,11,1,1,0,0,0,1,0,0,0,0,14,1,2.454019455,1,0,0,0
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.465724216,1,0,1,1
2,0,17,11,0,0,0,1,0,1,1,1,1,0,14,1,2.212356822,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.65127184,1,0,1,0
2,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.261409059,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.564865499,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,2.837680949,1,0,1,1
2,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,2.459509486,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.168943542,1,0,1,0
2,0,17,11,1,1,0,0,0,1,0,0,0,0,14,1,3.325974245,1,1,0,0
3,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.587566964,1,0,1,0
1,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.639015822,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.709384058,1,0,1,0
3,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.390115677,1,0,1,0
1,1,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.855950791,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.244786134,1,0,1,1
3,0,17,11,1,1,0,0,0,0,0,0,0,0,14,1,2.948906295,1,0,0,0
2,1,17,11,1,1,0,0,1,1,0,1,0,0,14,1,2.564865499,1,0,0,0
2,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.698156943,1,0,1,0
3,1,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.749032856,1,0,0,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.574042354,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,1,1,0,14,1,2.332221626,1,0,1,1
1,0,17,11,1,1,0,1,0,0,0,1,0,0,14,1,2.75252592,1,0,0,0
2,1,17,11,0,0,0,1,0,0,0,0,0,0,14,1,2.531667508,1,0,1,0
1,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.193211001,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.574042354,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,1,1,0,14,1,2.541330642,1,0,1,0
2,0,17,11,0,0,1,0,0,0,1,1,0,0,14,1,3.796779716,1,0,1,0
3,0,17,11,1,1,0,0,0,1,0,1,0,0,14,1,2.587566964,1,0,0,1
2,0,17,11,1,1,0,0,0,0,0,0,1,0,14,1,2.574042354,1,0,0,0
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.311579249,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,3.467109398,1,0,1,0
2,0,17,11,1,1,0,0,0,0,0,0,1,0,14,1,2.506842442,1,0,0,0
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.888279458,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.8252345,1,0,1,0
2,1,17,11,1,1,0,0,0,0,0,0,1,0,14,1,2.852938178,1,0,0,0
3,1,17,11,1,1,0,0,0,1,0,1,0,0,14,1,2.837680949,1,1,0,1
2,0,17,11,0,0,0,0,0,1,0,0,1,0,14,1,2.716766686,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.448479851,1,0,1,1
3,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,2.75252592,1,0,1,1
3,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.30453162,1,0,0,1
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.168943542,1,0,1,0
3,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.168943542,1,0,0,0
3,1,17,11,1,1,0,0,0,1,0,1,0,0,14,1,3.696322179,1,0,0,0
2,0,17,11,1,1,0,0,0,0,0,1,1,0,14,1,2.756001343,1,0,0,1
2,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.168943542,1,0,1,1
2,0,17,11,0,0,0,1,0,0,0,1,0,0,14,1,2.454019455,1,0,1,0
3,1,17,11,0,0,0,0,0,1,0,0,0,0,14,1,3.118633956,1,0,1,1
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.150560013,1,0,1,1
3,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.506842442,1,0,0,0
2,0,17,11,1,1,0,0,0,0,1,1,0,0,14,1,2.332221626,1,0,0,1
1,0,17,11,1,1,0,0,0,0,0,0,1,0,14,1,3.84097301,1,0,0,0
1,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.806143329,1,0,0,0
3,0,17,11,1,1,0,0,0,0,0,1,1,0,14,1,2.79639954,1,0,0,0
1,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.967191438,1,0,1,0
2,1,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.338942837,1,0,0,0
1,0,17,11,1,1,0,0,0,1,0,0,1,0,14,1,2.622311847,1,0,0,0
3,1,17,11,0,0,0,0,0,1,0,0,1,0,14,1,3.538821007,1,0,1,1
2,1,17,11,0,0,0,0,0,0,0,0,1,0,14,1,2.969767129,1,0,1,1
2,0,17,11,0,0,0,1,0,0,0,1,1,0,14,1,2.546107613,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.956798218,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,4.335059255,1,0,1,0
3,1,17,11,0,0,0,0,0,1,0,0,1,0,14,1,2.65127184,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.470344749,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.475691866,1,0,1,1
3,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.596428703,1,0,0,0
2,0,17,11,1,1,0,0,0,0,0,1,1,0,14,1,2.951546323,1,0,0,1
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.181584924,1,0,1,1
3,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,3.019497986,1,0,1,0
1,0,17,11,1,1,0,0,0,0,0,0,0,0,14,1,3.118633956,1,0,0,0
3,0,17,11,1,1,0,0,0,1,0,1,0,0,14,1,2.516890229,1,0,0,1
2,1,17,11,1,1,0,0,0,0,0,1,0,1,14,1,3.350136405,1,0,0,0
2,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,3.07066564,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.267933155,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.497037889,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.352158045,1,0,1,1
1,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.390115677,1,0,0,1
2,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,3.110130396,1,0,1,0
3,1,17,11,1,1,0,0,0,1,0,1,0,1,14,1,3.605150991,1,0,0,1
3,1,17,11,0,0,0,0,0,1,0,0,0,0,14,1,4.073062953,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,3.550224533,1,0,1,0
1,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,3.677926219,1,0,1,0
3,1,17,11,1,1,1,1,0,0,0,0,0,0,14,1,4.05102525,1,1,0,0
2,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.716766686,1,0,0,0
2,0,17,11,1,1,0,0,0,0,0,0,0,1,14,1,2.896850171,1,0,0,0
2,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.622311847,1,0,1,0
3,0,17,11,1,1,0,0,0,1,0,1,0,0,14,1,2.442889656,1,0,0,0
3,1,17,11,1,1,0,0,0,0,0,1,1,0,14,1,2.959410235,1,0,0,0
3,0,17,11,0,0,0,0,0,0,0,0,1,0,14,1,2.69056707,1,0,1,0
2,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.864913156,1,0,0,0
3,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.332221626,1,0,1,0
2,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.79312122,1,0,1,0
2,0,17,11,1,1,0,0,0,1,0,1,0,0,14,1,2.727692374,1,0,0,1
2,0,17,11,1,1,0,0,0,1,0,0,1,0,14,1,2.647211681,1,0,0,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.245342223,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,2.943597699,1,0,1,0
1,1,17,11,1,1,0,1,0,0,0,0,0,0,14,1,2.818928111,1,0,0,0
2,0,17,11,1,1,0,0,0,0,0,1,1,0,14,1,2.592012982,1,0,0,0
2,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.177906424,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,0,1,0,14,1,2.626527804,1,0,1,0
2,0,17,11,0,0,0,1,0,1,0,0,0,0,14,1,2.290172049,1,0,1,1
2,0,17,11,1,1,0,0,0,0,0,0,0,0,14,1,3.593232875,1,0,0,1
3,0,17,11,0,0,0,0,0,1,0,0,1,0,14,1,3.257865967,1,0,1,1
3,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.332221626,1,0,1,0
3,1,17,11,0,0,0,0,0,1,0,0,0,0,14,1,2.812564777,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.762900056,1,0,1,1
2,1,17,11,0,0,0,0,0,0,0,0,0,1,14,1,4.444878518,1,0,1,0
2,1,17,11,1,1,0,0,0,0,0,0,0,0,14,1,3.208453751,1,0,0,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.467109398,1,0,1,1
2,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.506842442,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.87960579,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.145648146,1,0,1,0
2,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.919222328,1,0,1,0
2,1,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.036168005,1,0,1,0
2,0,17,11,1,1,0,0,0,1,0,1,0,0,14,1,2.634879413,1,0,0,1
2,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.338942837,1,0,1,1
3,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,3.670243226,1,0,1,0
1,0,17,11,0,0,0,0,0,1,0,0,1,0,14,1,3.189354454,1,0,1,0
2,0,17,11,1,1,0,0,0,1,0,1,0,0,14,1,2.592012982,1,0,0,0
3,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,3.309467354,1,0,1,1
2,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.94625678,1,0,1,1
2,0,17,11,1,1,0,0,0,0,0,0,1,0,14,1,3.195132308,1,0,0,0
3,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.383955503,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.919222328,1,0,1,0
2,1,17,11,0,0,0,0,0,0,0,1,1,0,14,1,3.103691148,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,1.987340755,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,2.927437906,1,0,1,0
2,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.514252463,1,0,1,0
2,0,17,11,1,1,0,0,0,1,0,1,0,0,14,1,2.244786134,1,0,0,0
3,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.705662363,1,0,1,1
2,0,17,11,0,0,0,0,0,1,0,1,1,0,14,1,2.437247818,1,0,1,1
2,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.849912786,1,0,0,0
3,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.749032856,1,0,0,0
3,0,17,11,0,0,0,1,0,1,0,1,0,0,14,1,2.783192813,1,0,1,1
2,1,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.506842442,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.431553251,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.58842103,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.682890577,1,0,1,0
2,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,3.07066564,1,0,0,1
3,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.131525513,1,0,1,0
2,0,17,11,1,1,0,1,0,0,0,1,0,0,14,1,2.896850171,1,0,0,0
3,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.521854548,1,0,1,0
2,1,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.675125206,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.506842442,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,3.664715727,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,2.716766686,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.345587669,1,0,1,0
2,0,17,11,0,0,0,1,0,0,0,1,1,0,14,1,2.716766686,1,0,1,0
3,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,3.07066564,1,0,1,1
3,1,17,11,1,1,0,0,0,0,0,1,0,0,14,1,3.270200047,1,0,0,0
2,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,3.232622125,1,0,0,0
2,0,17,11,1,1,0,0,0,0,0,0,1,0,14,1,2.546107613,1,0,0,0
2,1,17,11,1,1,1,0,0,0,0,1,0,0,14,1,4.135776623,1,0,0,1
2,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.596428703,1,0,1,1
3,0,17,11,1,1,0,0,0,1,0,1,1,0,14,1,2.812564777,1,0,0,0
2,0,17,11,1,1,0,0,0,0,0,0,1,0,14,1,2.916463134,1,0,0,1
2,0,17,11,1,1,0,0,0,1,0,0,1,0,14,1,2.940928975,1,0,0,0
1,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.948700972,1,0,1,1
2,1,17,11,0,0,0,0,0,1,0,0,0,0,14,1,3.770430972,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.828366697,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.337337037,1,0,1,1
2,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,2.724069927,1,0,1,0
2,0,17,11,1,1,1,0,0,0,0,0,1,0,14,1,3.654681368,1,0,0,0
2,1,17,11,0,0,0,0,0,1,0,1,0,0,14,1,3.497037889,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.131217958,1,0,1,1
2,1,17,11,0,0,0,1,0,0,0,1,0,0,14,1,3.050147105,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.992555739,1,0,1,1
2,0,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.57858214,1,0,0,0
3,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,3.036155014,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,2.799662559,1,0,1,0
1,0,17,11,0,0,0,0,0,0,0,0,1,0,14,1,3.447512045,1,0,1,0
2,1,17,11,1,1,0,0,0,0,0,1,0,0,14,1,2.29739671,1,0,0,0
1,0,17,11,0,0,0,0,0,1,0,0,1,0,14,1,2.927437906,1,0,1,0
1,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.168943542,1,0,1,0
2,0,17,11,1,1,0,0,0,1,0,1,0,1,14,1,1.762340348,1,0,0,0
2,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,2.899684668,1,0,1,0
2,0,17,11,1,1,0,0,0,1,0,1,0,0,14,1,3.118633956,1,0,0,1
2,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.112265011,1,0,1,0
2,0,17,11,0,0,1,0,0,1,0,1,1,0,14,1,3.399469669,1,0,1,0
2,0,17,11,0,0,0,0,0,0,0,1,1,0,14,1,2.470344749,1,0,1,0
3,1,17,11,0,0,0,0,0,0,0,1,0,0,14,1,2.531667508,1,0,1,1
2,0,17,11,0,0,0,0,0,1,0,0,1,0,14,1,3.165814209,1,0,1,0
2,0,17,11,1,1,0,0,0,0,0,0,0,0,14,1,3.327607026,1,0,0,0
3,0,17,11,0,0,0,0,0,0,0,1,0,0,14,1,3.077384885,1,0,1,0
3,0,17,11,0,0,0,0,0,0,0,0,0,0,14,1,3.021900136,1,0,1,0
2,0,17,11,0,0,0,0,0,1,0,1,0,0,14,1,3.990580743,1,0,1,1
2,0,17,11,0,0,0,0,0,1,0,0,0,0,14,1,3.430352278,1,0,1,0
3,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.408224685,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.630716865,1,0,1,0
2,1,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.779851635,1,0,1,1
3,0,18,11,1,1,0,0,0,0,0,1,1,0,13,1,2.414141771,1,0,0,0
3,0,18,11,0,0,1,0,0,1,0,0,0,0,13,1,3.484918483,1,0,1,1
3,1,18,11,1,1,0,0,0,0,0,1,1,0,13,1,2.101632478,1,0,0,0
2,0,18,11,0,0,0,0,0,0,0,0,0,0,13,1,3.002465081,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.852938178,1,0,1,0
1,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.698156943,1,0,1,1
2,0,18,11,0,0,0,0,0,1,0,1,0,0,13,1,2.724069927,1,0,1,1
2,0,18,11,0,0,0,0,0,1,0,1,0,0,13,1,2.98503666,1,0,1,1
2,1,18,11,0,0,0,0,0,1,0,0,0,0,13,1,2.111785765,1,0,1,0
3,0,18,11,0,0,0,0,0,0,1,0,0,0,13,1,3.118633956,1,0,1,0
3,0,18,11,0,0,0,0,0,1,0,1,0,0,13,1,2.448479851,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.39621299,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.592012982,1,0,1,0
2,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.974891866,1,0,1,0
1,1,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.682890577,1,0,0,1
3,0,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.30453162,1,0,0,0
2,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.092838815,1,0,1,0
3,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.4157855,1,0,1,0
2,0,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.600814587,1,0,0,1
2,0,18,11,0,0,0,0,0,1,0,0,0,0,13,1,2.843823174,1,0,1,1
2,0,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.32542203,1,0,0,1
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.68673979,1,0,1,0
2,1,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.609498635,1,0,0,0
3,1,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.962013062,1,0,0,0
3,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.29092103,1,0,1,1
1,0,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.68673979,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,0,1,0,13,1,2.57858214,1,0,1,0
2,0,18,11,1,1,0,0,0,0,0,0,1,0,13,1,2.203944575,1,0,0,0
3,1,18,11,0,0,0,0,0,1,0,0,0,0,13,1,2.475691866,1,0,1,1
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.555555397,1,0,1,1
2,0,18,11,0,0,0,0,0,1,0,1,0,0,13,1,2.905320638,1,0,1,1
3,1,18,11,0,0,0,0,0,1,0,0,0,0,13,1,2.812564777,1,0,1,0
2,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.131217958,1,0,1,1
2,0,18,11,0,0,1,0,0,1,0,1,0,0,13,1,4.562945247,1,0,1,1
3,1,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.516890229,1,0,1,0
3,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.48624957,1,0,1,1
2,0,18,11,0,0,0,0,0,1,0,1,0,0,13,1,2.464950932,1,0,1,0
3,1,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.091279105,1,0,1,0
2,1,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.318541963,1,0,0,0
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.679019145,1,0,1,1
3,0,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.220643035,1,0,1,0
2,1,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.773120681,1,0,0,0
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.587566964,1,0,1,1
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.524680696,1,0,1,1
2,1,18,11,0,0,1,0,0,0,0,1,0,0,13,1,3.857372448,1,0,1,1
2,0,18,11,0,0,0,0,0,1,0,0,0,0,13,1,3.223412226,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.254307394,1,0,1,0
3,0,18,11,0,0,0,0,0,1,1,0,1,0,13,1,2.741992987,1,0,1,1
1,1,18,11,1,1,0,0,0,0,0,1,0,0,13,1,3.107989906,1,1,0,0
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.377730992,1,0,1,1
2,0,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.047672511,1,0,1,1
3,1,18,11,0,0,0,0,0,1,0,0,0,0,13,1,3.195132308,1,0,1,1
3,0,18,11,0,0,0,0,0,1,0,1,0,0,13,1,3.002465081,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.002465081,1,0,1,1
3,0,18,11,0,0,0,0,0,1,0,0,1,0,13,1,2.541330642,1,0,1,1
2,1,18,11,1,1,0,0,0,0,0,1,0,0,13,1,3.066153254,1,0,0,0
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.837680949,1,0,1,1
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.951546323,1,0,1,1
2,1,18,11,0,0,0,0,0,0,0,0,1,0,13,1,2.779851635,1,0,1,0
2,1,18,11,0,0,0,1,0,1,0,0,0,0,13,1,2.701920077,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.228807384,1,0,1,0
3,1,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.203944575,1,0,0,0
2,0,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.908122302,1,1,0,0
3,0,18,11,0,0,0,0,0,1,0,0,0,0,13,1,2.365082769,1,0,1,1
2,0,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.159830012,1,0,0,1
2,0,18,11,0,0,0,0,0,1,0,1,0,0,13,1,3.21033886,1,0,1,0
2,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.727692374,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.228807384,1,0,1,0
3,1,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.282855056,1,0,1,1
3,0,18,11,0,0,0,0,0,1,0,1,1,0,13,1,2.203944575,1,0,1,1
2,0,18,11,0,0,0,0,0,1,0,0,0,0,13,1,3.259639439,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.65530728,1,0,1,0
2,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.663305339,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,0,1,0,13,1,2.867875844,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.924709627,1,0,1,0
2,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.69056707,1,0,1,0
3,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.195401897,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,1.872171231,1,0,1,1
3,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.081831992,1,0,1,1
2,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.849912786,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.454019455,1,0,1,0
2,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.236853829,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.252607878,1,0,1,1
2,0,18,11,0,0,0,0,0,1,0,0,0,0,13,1,2.425804834,1,0,1,1
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.705662363,1,0,1,0
3,0,18,11,1,1,0,0,0,1,0,1,0,0,13,1,3.219698607,1,0,0,0
2,0,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.969767129,1,0,0,1
3,0,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.39621299,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,3.099368441,1,0,1,0
3,0,18,11,0,0,0,0,0,0,1,1,0,0,13,1,2.402248868,1,0,1,0
3,0,18,11,0,0,1,0,0,1,0,0,0,0,13,1,4.103841662,1,0,1,1
3,0,18,11,0,0,0,0,0,1,1,1,0,0,13,1,2.605171085,1,0,1,1
1,1,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.92197113,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.57858214,1,0,1,1
3,0,18,11,1,1,0,0,0,1,0,1,0,0,13,1,2.587566964,1,0,0,0
3,0,18,11,0,0,0,0,0,0,0,0,1,0,13,1,3.208453751,1,0,1,0
2,1,18,11,0,0,0,0,0,1,0,1,0,0,13,1,2.727692374,1,0,1,0
2,0,18,11,1,1,0,0,0,1,0,1,1,0,13,1,2.531667508,1,1,0,0
2,1,18,11,0,0,0,0,0,0,0,0,0,0,13,1,4.174686339,1,0,1,0
2,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.899684668,1,0,1,0
3,0,18,11,0,0,0,0,0,0,0,1,0,0,13,1,2.159830012,1,0,1,1
2,0,18,11,0,0,0,0,0,0,0,0,0,0,13,1,2.99752679,1,0,1,0
2,0,18,11,1,1,0,0,0,0,0,1,0,0,13,1,2.802910436,1,0,0,1
2,1,18,11,1,1,0,0,0,1,0,1,0,0,13,1,2.26032247,1,0,0,1
3,1,18,11,0,0,0,0,0,0,0,1,1,0,13,1,2.550849001,1,0,1,1
2,0,18,11,0,0,0,0,0,1,0,1,0,0,13,1,2.37144061,1,0,1,0
